Customer ID,SnapshotDate,Churn,Recency,TenureDays,LifetimePurchaseDays,LifetimeOrders,LifetimeMonetary,LifetimeUnits,LifetimeUniqueProducts,AverageOrderValue,PurchaseDays30D,Orders30D,Monetary30D,Units30D,PurchaseDays60D,Orders60D,Monetary60D,Units60D,PurchaseDays90D,Orders90D,Monetary90D,Units90D,PurchaseDays180D,Orders180D,Monetary180D,Units180D,OrdersPrevious90D,MonetaryPrevious90D,PurchaseDaysPrevious90D,OrderChange90D,MonetaryChange90D,OrderTrendRatio90D,MonetaryTrendRatio90D,MedianPurchaseGap,LatestPurchaseGap,PurchaseGapStd,HasRepeatPurchaseHistory,SnapshotMonth,SnapshotQuarter,IsHolidaySeason,CancellationRows180D,CancelledUnits180D,CancellationValue180D,PositiveUnits180D,CancellationUnitRate180D
13074,2010-08-01,1,16,228,4,4,1362.8400000000001,824,26,340.71000000000004,1.0,1.0,316.5,210.0,1.0,1.0,316.5,210.0,1.0,1.0,316.5,210.0,2,2,744.74,602,1.0,428.24,1.0,0.0,-111.74000000000001,1.0,0.7396794334172024,72.0,106.0,29.408993333483707,1,8,3,0,0,0,0.0,602,0.0
13077,2010-08-01,0,45,233,4,4,1194.3700000000001,943,102,298.5925,0.0,0.0,0.0,0.0,1.0,1.0,231.58,210.0,1.0,1.0,231.58,210.0,2,2,554.53,605,1.0,322.95,1.0,0.0,-91.36999999999998,1.0,0.7179503009723723,49.0,49.0,52.740454639257294,1,8,3,0,3,56,18.0,656,0.08536585365853659
13078,2010-08-01,0,5,243,20,20,9258.6,3124,82,462.93,3.0,3.0,1041.52,387.0,6.0,6.0,2281.78,808.0,8.0,8.0,2962.29,1035.0,14,14,6152.400000000001,2101,6.0,3190.11,6.0,2.0,-227.82000000000016,1.2857142857142858,0.9286079138606942,11.0,9.0,5.538082710722487,1,8,3,0,14,41,216.88,2134,0.019212746016869727
13080,2010-08-01,1,66,114,2,2,140.85,51,7,70.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.45,27.0,2,2,140.85,51,1.0,50.4,1.0,0.0,40.050000000000004,1.0,1.779182879377432,48.0,48.0,0.0,1,8,3,0,1,2,19.9,53,0.03773584905660377
13081,2010-08-01,0,13,236,10,10,17687.95,13832,422,1768.795,1.0,1.0,1178.5900000000001,917.0,2.0,2.0,3832.6,3269.0,5.0,5.0,5502.21,4605.0,8,8,12120.85,9447,3.0,6618.64,3.0,2.0,-1116.4300000000003,1.5,0.8313458133674942,23.0,18.0,14.257768079797202,1,8,3,0,30,167,474.59000000000003,9476,0.017623469818488814
13082,2010-08-01,0,7,222,6,8,2595.66,3038,28,324.4575,2.0,2.0,482.40000000000003,576.0,3.0,3.0,694.32,830.0,4.0,5.0,1958.24,2394.0,5,6,2403.48,2828,1.0,445.24,1.0,4.0,1513.0,3.0,4.390552169236285,29.0,19.0,29.899832775452108,1,8,3,0,3,42,48.68,2866,0.01465457083042568
13089,2010-08-01,0,9,242,40,57,27848.29,15915,329,488.56649122807016,4.0,4.0,2643.7599999999998,1355.0,10.0,16.0,8464.12,5021.0,17.0,26.0,11439.36,6719.0,30,47,21523.72,12927,21.0,10084.36,13.0,5.0,1355.0,1.2272727272727273,1.1343531614141686,5.0,1.0,4.166331347454069,1,8,3,0,21,413,581.77,13327,0.0309897201170556
13092,2010-08-01,0,52,172,4,4,981.0,226,32,245.25,0.0,0.0,0.0,0.0,1.0,1.0,307.25,69.0,1.0,1.0,307.25,69.0,4,4,981.0,226,3.0,673.75,3.0,-2.0,-366.5,0.5,0.4568358651352353,39.0,56.0,12.675435561221029,1,8,3,0,9,55,114.95000000000002,281,0.19572953736654805
13093,2010-08-01,0,7,240,21,24,19732.66,10966,99,822.1941666666667,4.0,4.0,3210.49,1834.0,7.0,7.0,6508.48,3557.0,9.0,9.0,8302.83,4793.0,16,17,15693.66,8754,8.0,7390.83,7.0,1.0,912.0,1.1111111111111112,1.1233794608371674,11.5,4.0,6.271164166245371,1,8,3,0,27,100,515.4,8797,0.011367511651699443
13097,2010-08-01,0,32,243,10,12,4823.07,2182,246,401.92249999999996,0.0,0.0,0.0,0.0,2.0,2.0,801.6899999999999,395.0,3.0,4.0,1473.97,677.0,6,8,3091.47,1342,4.0,1617.5,3.0,0.0,-143.52999999999997,1.0,0.9113191226444238,27.0,8.0,13.090379088909458,1,8,3,0,8,18,59.9,1351,0.013323464100666173
13101,2010-08-01,1,3,186,3,3,594.21,365,41,198.06999999999996,1.0,1.0,144.9,104.0,1.0,1.0,144.9,104.0,2.0,2.0,425.65999999999997,238.0,2,2,425.65999999999997,238,0.0,0.0,0.0,2.0,425.65999999999997,3.0,426.65999999999997,91.5,63.0,28.5,1,8,3,0,0,0,0.0,238,0.0
13102,2010-08-01,0,11,87,5,5,1922.06,671,53,384.412,2.0,2.0,613.26,229.0,3.0,3.0,1107.16,381.0,5.0,5.0,1922.06,671.0,5,5,1922.06,671,0.0,0.0,0.0,5.0,1922.06,6.0,1923.06,19.5,13.0,4.06201920231798,1,8,3,0,3,5,38.95,676,0.0073964497041420114
13103,2010-08-01,0,82,82,1,1,123.34,66,6,123.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,123.34,66.0,1,1,123.34,66,0.0,0.0,0.0,1.0,123.34,2.0,124.34,,,,0,8,3,0,0,0,0.0,66,0.0
13104,2010-08-01,0,38,158,2,2,278.22,114,3,139.11,0.0,0.0,0.0,0.0,1.0,1.0,181.56,84.0,1.0,1.0,181.56,84.0,2,2,278.22,114,1.0,96.66,1.0,0.0,84.9,1.0,1.869342617243498,120.0,120.0,0.0,1,8,3,0,0,0,0.0,114,0.0
13107,2010-08-01,0,47,178,3,3,2226.12,2090,66,742.04,0.0,0.0,0.0,0.0,1.0,1.0,923.79,823.0,1.0,1.0,923.79,823.0,3,3,2226.12,2090,2.0,1302.33,2.0,-1.0,-378.53999999999996,0.6666666666666666,0.7095593594868529,65.5,68.0,2.5,1,8,3,0,4,38,80.0,2128,0.017857142857142856
13109,2010-08-01,1,56,56,1,1,340.74,236,23,340.74,0.0,0.0,0.0,0.0,1.0,1.0,340.74,236.0,1.0,1.0,340.74,236.0,1,1,340.74,236,0.0,0.0,0.0,1.0,340.74,2.0,341.74,,,,0,8,3,0,1,1,6.75,237,0.004219409282700422
13110,2010-08-01,0,61,243,4,4,922.2,233,61,230.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,241.9,62.0,2,2,395.62,94,1.0,153.72,1.0,0.0,88.18,1.0,1.5699327817993796,48.0,97.0,26.08107018935807,1,8,3,0,0,0,0.0,94,0.0
13112,2010-08-01,1,46,46,1,1,20.6,11,2,20.6,0.0,0.0,0.0,0.0,1.0,1.0,20.6,11.0,1.0,1.0,20.6,11.0,1,1,20.6,11,0.0,0.0,0.0,1.0,20.6,2.0,21.6,,,,0,8,3,0,2,11,18.090000000000003,11,1.0
13113,2010-08-01,0,9,126,6,6,3372.39,931,95,562.065,3.0,3.0,1435.41,320.0,3.0,3.0,1435.41,320.0,4.0,4.0,1820.16,434.0,6,6,3372.39,931,2.0,1552.23,2.0,2.0,267.93000000000006,1.6666666666666667,1.1724985996922543,28.0,14.0,11.001818031580054,1,8,3,0,2,5,14.46,936,0.005341880341880342
13115,2010-08-01,1,5,104,4,4,1781.35,1596,94,445.3375,1.0,1.0,469.48,265.0,2.0,2.0,829.46,733.0,3.0,3.0,1034.0,899.0,4,4,1781.35,1596,1.0,747.35,1.0,2.0,286.65,2.0,1.3830426939266385,31.0,40.0,5.0990195135927845,1,8,3,0,4,4,26.099999999999998,1599,0.0025015634771732333
13117,2010-08-01,0,16,128,6,6,642.98,518,41,107.16333333333334,2.0,2.0,147.95999999999998,112.0,3.0,3.0,237.43,191.0,4.0,4.0,337.59,239.0,6,6,642.98,518,2.0,305.39,2.0,2.0,32.19999999999999,1.6666666666666667,1.1050948137994059,22.0,8.0,11.074294559925702,1,8,3,0,1,2,1.7,520,0.0038461538461538464
13119,2010-08-01,1,173,173,1,1,134.9,110,11,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,134.9,110,1.0,134.9,1.0,-1.0,-134.9,0.5,0.007358351729212656,,,,0,8,3,0,0,0,0.0,110,0.0
13123,2010-08-01,0,34,34,1,1,355.44,189,35,355.44,0.0,0.0,0.0,0.0,1.0,1.0,355.44,189.0,1.0,1.0,355.44,189.0,1,1,355.44,189,0.0,0.0,0.0,1.0,355.44,2.0,356.44,,,,0,8,3,0,0,0,0.0,189,0.0
13125,2010-08-01,1,28,28,1,1,158.57,54,20,158.57,1.0,1.0,158.57,54.0,1.0,1.0,158.57,54.0,1.0,1.0,158.57,54.0,1,1,158.57,54,0.0,0.0,0.0,1.0,158.57,2.0,159.57,,,,0,8,3,0,0,0,0.0,54,0.0
13126,2010-08-01,0,4,152,3,3,1054.71,736,51,351.57,1.0,1.0,306.55,145.0,1.0,1.0,306.55,145.0,1.0,1.0,306.55,145.0,3,3,1054.71,736,2.0,748.16,2.0,-1.0,-441.60999999999996,0.6666666666666666,0.41052645629772017,74.0,96.0,22.0,1,8,3,0,4,11,34.13,747,0.014725568942436412
13128,2010-08-01,1,136,136,1,1,263.5,31,1,263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,263.5,31,1.0,263.5,1.0,-1.0,-263.5,0.5,0.003780718336483932,,,,0,8,3,0,0,0,0.0,31,0.0
13129,2010-08-01,0,34,34,1,1,108.75,219,4,108.75,0.0,0.0,0.0,0.0,1.0,1.0,108.75,219.0,1.0,1.0,108.75,219.0,1,1,108.75,219,0.0,0.0,0.0,1.0,108.75,2.0,109.75,,,,0,8,3,0,0,0,0.0,219,0.0
13131,2010-08-01,0,59,173,2,3,1393.58,748,70,464.52666666666664,0.0,0.0,0.0,0.0,1.0,2.0,742.17,403.0,1.0,2.0,742.17,403.0,2,3,1393.58,748,1.0,651.41,1.0,1.0,90.75999999999999,1.5,1.1391149737128492,114.0,114.0,0.0,1,8,3,0,0,0,0.0,748,0.0
13136,2010-08-01,0,91,236,2,2,1858.69,965,89,929.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1325.2,704,1.0,1325.2,1.0,-1.0,-1325.2,0.5,0.0007540340823405218,145.0,145.0,0.0,1,8,3,0,10,46,73.78,726,0.06336088154269973
13137,2010-08-01,0,7,7,1,1,840.55,505,158,840.55,1.0,1.0,840.55,505.0,1.0,1.0,840.55,505.0,1.0,1.0,840.55,505.0,1,1,840.55,505,0.0,0.0,0.0,1.0,840.55,2.0,841.55,,,,0,8,3,0,0,0,0.0,505,0.0
13141,2010-08-01,0,40,235,7,8,3244.24,2201,141,405.53,0.0,0.0,0.0,0.0,2.0,3.0,1083.1,840.0,3.0,4.0,1395.4,1113.0,5,6,1972.33,1588,2.0,576.93,2.0,2.0,818.4700000000001,1.6666666666666667,2.416209575554133,36.0,14.0,16.03901493234544,1,8,3,0,1,18,98.10000000000001,1588,0.011335012594458438
13143,2010-08-01,1,89,89,1,1,399.2,196,23,399.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,399.2,196.0,1,1,399.2,196,0.0,0.0,0.0,1.0,399.2,2.0,400.2,,,,0,8,3,0,1,2,5.9,198,0.010101010101010102
13145,2010-08-01,0,21,104,2,2,204.0,48,1,102.0,1.0,1.0,102.0,24.0,1.0,1.0,102.0,24.0,1.0,1.0,102.0,24.0,2,2,204.0,48,1.0,102.0,1.0,0.0,0.0,1.0,1.0,83.0,83.0,0.0,1,8,3,0,0,0,0.0,48,0.0
13148,2010-08-01,0,7,237,8,9,3261.59,1727,214,362.3988888888889,1.0,2.0,516.27,547.0,1.0,2.0,516.27,547.0,2.0,3.0,1017.44,800.0,6,7,2443.14,1423,4.0,1425.7,4.0,-1.0,-408.26,0.8,0.7138431345062032,35.0,65.0,17.57781533173946,1,8,3,0,7,10,67.65,1427,0.00700770847932726
13150,2010-08-01,0,135,135,1,1,176.51999999999998,108,3,176.51999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,176.51999999999998,108,1.0,176.51999999999998,1.0,-1.0,-176.51999999999998,0.5,0.0056331680937359175,,,,0,8,3,0,0,0,0.0,108,0.0
13151,2010-08-01,1,130,132,2,2,1312.37,444,70,656.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1312.37,444,2.0,1312.37,2.0,-2.0,-1312.37,0.3333333333333333,0.0007614000624348052,2.0,2.0,0.0,1,8,3,0,5,5,61.55,444,0.01126126126126126
13152,2010-08-01,0,34,199,5,5,1653.8500000000001,788,94,330.77,0.0,0.0,0.0,0.0,1.0,1.0,340.61,145.0,2.0,2.0,563.07,250.0,4,4,1194.83,552,2.0,631.76,2.0,0.0,-68.68999999999994,1.0,0.891443833364941,39.0,40.0,13.988834833537782,1,8,3,0,1,1,9.95,553,0.0018083182640144665
13154,2010-08-01,1,12,240,2,2,1012.98,616,63,506.49,1.0,1.0,675.88,464.0,1.0,1.0,675.88,464.0,1.0,1.0,675.88,464.0,1,1,675.88,464,0.0,0.0,0.0,1.0,675.88,2.0,676.88,228.0,228.0,0.0,1,8,3,0,0,0,0.0,464,0.0
13156,2010-08-01,1,173,181,2,2,1239.6,756,77,619.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,445.68,213,1.0,445.68,1.0,-1.0,-445.68,0.5,0.002238739142115161,8.0,8.0,0.0,1,8,3,0,0,0,0.0,213,0.0
13157,2010-08-01,0,79,146,2,2,1805.86,1532,66,902.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1612.6599999999999,1400.0,2,2,1805.86,1532,1.0,193.2,1.0,0.0,1419.4599999999998,1.0,8.309268795056642,67.0,67.0,0.0,1,8,3,0,0,0,0.0,1532,0.0
13161,2010-08-01,1,5,5,1,1,366.13,77,25,366.13,1.0,1.0,366.13,77.0,1.0,1.0,366.13,77.0,1.0,1.0,366.13,77.0,1,1,366.13,77,0.0,0.0,0.0,1.0,366.13,2.0,367.13,,,,0,8,3,0,0,0,0.0,77,0.0
13162,2010-08-01,0,5,240,10,10,6843.55,3309,97,684.355,1.0,1.0,330.0,200.0,2.0,2.0,1109.6,576.0,3.0,3.0,1432.0,776.0,6,6,4164.61,1947,3.0,2732.61,3.0,0.0,-1300.6100000000001,1.0,0.5242152318728713,26.0,44.0,14.52541408432089,1,8,3,0,2,37,115.25,1965,0.018829516539440202
13163,2010-08-01,1,115,115,1,1,17.65,3,2,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17.65,3,1.0,17.65,1.0,-1.0,-17.65,0.5,0.05361930294906166,,,,0,8,3,0,2,3,17.65,3,1.0
13164,2010-08-01,1,74,172,2,2,308.45,115,7,154.22500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,96.4,88.0,2,2,308.45,115,1.0,212.05,1.0,0.0,-115.65,1.0,0.45716967847923023,98.0,98.0,0.0,1,8,3,0,1,5,63.75,120,0.041666666666666664
13168,2010-08-01,1,47,47,1,1,556.12,230,45,556.12,0.0,0.0,0.0,0.0,1.0,1.0,556.12,230.0,1.0,1.0,556.12,230.0,1,1,556.12,230,0.0,0.0,0.0,1.0,556.12,2.0,557.12,,,,0,8,3,0,0,0,0.0,230,0.0
13169,2010-08-01,1,67,67,1,1,127.2,24,5,127.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,127.2,24.0,1,1,127.2,24,0.0,0.0,0.0,1.0,127.2,2.0,128.2,,,,0,8,3,0,0,0,0.0,24,0.0
13173,2010-08-01,0,66,234,7,8,1696.0,923,108,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,115.1,44.0,3,4,911.96,543,3.0,796.86,2.0,-2.0,-681.76,0.5,0.1455142506204096,28.0,28.0,15.198684153570664,1,8,3,0,1,1,8.95,544,0.001838235294117647
13174,2010-08-01,0,72,240,5,6,3924.48,1764,345,654.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,725.05,319.0,3,3,2377.31,917,2.0,1652.26,2.0,-1.0,-927.21,0.6666666666666666,0.4391626241486517,40.0,44.0,8.514693182963201,1,8,3,0,0,0,0.0,917,0.0
13175,2010-08-01,1,87,240,2,2,793.1,392,39,396.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,497.9,220.0,1,1,497.9,220,0.0,0.0,0.0,1.0,497.9,2.0,498.9,153.0,153.0,0.0,1,8,3,0,3,26,27.6,222,0.11711711711711711
13178,2010-08-01,0,13,228,7,7,6248.22,3886,149,892.6028571428571,1.0,1.0,1101.6,588.0,2.0,2.0,2345.65,1292.0,2.0,2.0,2345.65,1292.0,5,5,5033.78,2959,3.0,2688.13,3.0,-1.0,-342.48,0.75,0.8726428250028819,38.5,41.0,10.699169230469355,1,8,3,0,7,25,48.2,2978,0.0083948959032908
13179,2010-08-01,1,123,123,1,1,572.3100000000001,368,34,572.3100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,572.3100000000001,368,1.0,572.3100000000001,1.0,-1.0,-572.3100000000001,0.5,0.0017442570337164883,,,,0,8,3,0,0,0,0.0,368,0.0
13180,2010-08-01,1,112,112,1,1,86.10000000000001,42,4,86.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,86.10000000000001,42,1.0,86.10000000000001,1.0,-1.0,-86.10000000000001,0.5,0.01148105625717566,,,,0,8,3,0,0,0,0.0,42,0.0
13183,2010-08-01,0,46,140,3,3,1240.3600000000001,736,21,413.4533333333334,0.0,0.0,0.0,0.0,1.0,1.0,386.6,232.0,2.0,2.0,772.22,460.0,3,3,1240.3600000000001,736,1.0,468.14,1.0,1.0,304.08000000000004,1.5,1.64816472694718,47.0,41.0,6.0,1,8,3,0,5,26,25.3,762,0.03412073490813648
13187,2010-08-01,1,129,129,1,3,93.28999999999999,239,13,31.096666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,93.28999999999999,239,3.0,93.28999999999999,1.0,-3.0,-93.28999999999999,0.25,0.010605578534309048,,,,0,8,3,0,1,22,18.7,261,0.0842911877394636
13190,2010-08-01,1,49,237,3,3,518.76,306,16,172.92,0.0,0.0,0.0,0.0,1.0,1.0,208.61,229.0,1.0,1.0,208.61,229.0,1,1,208.61,229,0.0,0.0,0.0,1.0,208.61,2.0,209.61,94.0,133.0,39.0,1,8,3,0,0,0,0.0,229,0.0
13191,2010-08-01,1,163,163,1,1,159.21,111,57,159.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,159.21,111,1.0,159.21,1.0,-1.0,-159.21,0.5,0.0062418076274889205,,,,0,8,3,0,0,0,0.0,111,0.0
13192,2010-08-01,1,40,191,3,4,1632.59,1023,92,408.1475,0.0,0.0,0.0,0.0,1.0,2.0,273.02,116.0,1.0,2.0,273.02,116.0,2,3,914.07,433,1.0,641.05,1.0,1.0,-368.03,1.5,0.42678919087298495,75.5,56.0,19.5,1,8,3,0,3,11,14.05,436,0.02522935779816514
13196,2010-08-01,0,122,122,1,1,190.77,61,12,190.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,190.77,61,1.0,190.77,1.0,-1.0,-190.77,0.5,0.005214579965583772,,,,0,8,3,0,2,2,9.2,63,0.031746031746031744
13197,2010-08-01,1,114,114,1,1,373.01000000000005,204,19,373.01000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,373.01000000000005,204,1.0,373.01000000000005,1.0,-1.0,-373.01000000000005,0.5,0.0026737253014625273,,,,0,8,3,0,0,0,0.0,204,0.0
13199,2010-08-01,0,14,239,14,17,3793.59,3109,16,223.15235294117647,2.0,2.0,276.48,384.0,4.0,4.0,832.6600000000001,878.0,5.0,5.0,1222.66,1022.0,12,15,3273.03,2773,10.0,2050.37,7.0,-5.0,-827.7099999999998,0.5454545454545454,0.5965086746905727,13.0,11.0,10.320887077144658,1,8,3,0,0,0,0.0,2773,0.0
13201,2010-08-01,1,7,147,4,4,1240.61,1039,65,310.1525,2.0,2.0,587.53,502.0,2.0,2.0,587.53,502.0,3.0,3.0,923.86,703.0,4,4,1240.61,1039,1.0,316.75,1.0,2.0,607.11,2.0,2.9106530291109363,45.0,17.0,24.931015935086872,1,8,3,0,0,0,0.0,1039,0.0
13202,2010-08-01,0,49,235,5,5,1221.63,443,42,244.32600000000002,0.0,0.0,0.0,0.0,1.0,1.0,170.14,56.0,2.0,2.0,443.55,123.0,4,4,901.4300000000001,335,2.0,457.88,2.0,0.0,-14.329999999999984,1.0,0.9687717921896792,36.0,31.0,21.18372016431486,1,8,3,0,0,0,0.0,335,0.0
13203,2010-08-01,0,38,227,3,3,694.32,676,44,231.43999999999997,0.0,0.0,0.0,0.0,1.0,1.0,234.1,160.0,1.0,1.0,234.1,160.0,2,2,354.42,308,1.0,120.32,1.0,0.0,113.78,1.0,1.9378503132212332,94.5,98.0,3.5,1,8,3,0,0,0,0.0,308,0.0
13206,2010-08-01,0,69,237,10,11,7533.04,6390,368,684.8218181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1830.32,1356.0,4,5,2653.51,1963,3.0,823.1899999999999,2.0,-1.0,1007.13,0.75,2.2219633822298257,17.0,13.0,14.197026292697903,1,8,3,0,0,0,0.0,1963,0.0
13207,2010-08-01,0,117,117,1,1,214.20000000000002,36,4,214.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,214.20000000000002,36,1.0,214.20000000000002,1.0,-1.0,-214.20000000000002,0.5,0.004646840148698884,,,,0,8,3,0,0,0,0.0,36,0.0
13208,2010-08-01,0,38,241,2,2,361.24,198,55,180.62,0.0,0.0,0.0,0.0,1.0,1.0,300.12,142.0,1.0,1.0,300.12,142.0,1,1,300.12,142,0.0,0.0,0.0,1.0,300.12,2.0,301.12,203.0,203.0,0.0,1,8,3,0,0,0,0.0,142,0.0
13209,2010-08-01,1,19,189,5,5,2617.9,1528,42,523.5799999999999,1.0,1.0,491.4,124.0,1.0,1.0,491.4,124.0,2.0,2.0,1052.92,484.0,4,4,2360.6,1452,2.0,1307.68,2.0,0.0,-254.76,1.0,0.8053305620931015,50.0,67.0,25.548972582082435,1,8,3,0,0,0,0.0,1452,0.0
13211,2010-08-01,1,16,238,4,5,889.1,711,75,177.82,1.0,1.0,200.95000000000002,195.0,1.0,1.0,200.95000000000002,195.0,2.0,2.0,356.0,325.0,3,4,653.26,609,2.0,297.26,1.0,0.0,58.74000000000001,1.0,1.1969422651377992,68.0,68.0,17.663521732655695,1,8,3,0,0,0,0.0,609,0.0
13213,2010-08-01,0,10,73,2,2,614.95,389,35,307.475,1.0,1.0,319.40000000000003,200.0,1.0,1.0,319.40000000000003,200.0,2.0,2.0,614.95,389.0,2,2,614.95,389,0.0,0.0,0.0,2.0,614.95,3.0,615.95,63.0,63.0,0.0,1,8,3,0,0,0,0.0,389,0.0
13214,2010-08-01,0,32,151,4,4,2175.15,1874,146,543.7875,0.0,0.0,0.0,0.0,1.0,1.0,217.32,198.0,2.0,2.0,383.17,297.0,4,4,2175.15,1874,2.0,1791.98,2.0,0.0,-1408.81,1.0,0.21426340505750205,46.0,55.0,15.755069730795297,1,8,3,0,0,0,0.0,1874,0.0
13217,2010-08-01,1,160,160,1,1,132.5,250,1,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,132.5,250,1.0,132.5,1.0,-1.0,-132.5,0.5,0.00749063670411985,,,,0,8,3,0,0,0,0.0,250,0.0
13219,2010-08-01,1,123,123,1,1,76.23,11,11,76.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,76.23,11,1.0,76.23,1.0,-1.0,-76.23,0.5,0.012948336138806162,,,,0,8,3,0,0,0,0.0,11,0.0
13220,2010-08-01,1,80,80,1,1,516.8,200,32,516.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,516.8,200.0,1,1,516.8,200,0.0,0.0,0.0,1.0,516.8,2.0,517.8,,,,0,8,3,0,0,0,0.0,200,0.0
13222,2010-08-01,1,82,82,1,1,88.5,30,1,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,88.5,30.0,1,1,88.5,30,0.0,0.0,0.0,1.0,88.5,2.0,89.5,,,,0,8,3,0,0,0,0.0,30,0.0
13223,2010-08-01,0,33,170,3,3,604.32,384,4,201.44000000000003,0.0,0.0,0.0,0.0,1.0,1.0,201.60000000000002,96.0,2.0,2.0,387.72,276.0,3,3,604.32,384,1.0,216.60000000000002,1.0,1.0,171.12,1.5,1.7863970588235294,68.5,44.0,24.5,1,8,3,0,0,0,0.0,384,0.0
13225,2010-08-01,0,44,227,5,6,7034.67,2925,47,1172.445,0.0,0.0,0.0,0.0,1.0,1.0,1192.6000000000001,412.0,1.0,1.0,1192.6000000000001,412.0,4,5,5609.37,2243,4.0,4416.77,3.0,-3.0,-3224.17,0.4,0.27018156219087913,50.5,67.0,20.141685629559408,1,8,3,0,0,0,0.0,2243,0.0
13230,2010-08-01,0,17,136,10,10,1908.16,1039,262,190.816,2.0,2.0,517.73,184.0,6.0,6.0,1172.46,534.0,8.0,8.0,1461.45,669.0,10,10,1908.16,1039,2.0,446.71,2.0,6.0,1014.74,3.0,3.2665118045163166,11.0,4.0,11.389837358879554,1,8,3,0,0,0,0.0,1039,0.0
13234,2010-08-01,1,177,237,2,2,356.95,162,56,178.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,118.10000000000001,41,1.0,118.10000000000001,1.0,-1.0,-118.10000000000001,0.5,0.008396305625524769,60.0,60.0,0.0,1,8,3,0,0,0,0.0,41,0.0
13238,2010-08-01,0,95,95,1,1,117.0,60,6,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,117.0,60,1.0,117.0,1.0,-1.0,-117.0,0.5,0.00847457627118644,,,,0,8,3,0,0,0,0.0,60,0.0
13239,2010-08-01,0,2,7,2,2,279.73,123,16,139.865,2.0,2.0,279.73,123.0,2.0,2.0,279.73,123.0,2.0,2.0,279.73,123.0,2,2,279.73,123,0.0,0.0,0.0,2.0,279.73,3.0,280.73,5.0,5.0,0.0,1,8,3,0,1,3,14.850000000000001,126,0.023809523809523808
13240,2010-08-01,0,105,157,2,3,192.12,96,36,64.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,192.12,96,3.0,192.12,2.0,-3.0,-192.12,0.25,0.0051781275890637945,52.0,52.0,0.0,1,8,3,0,1,13,77.35000000000001,109,0.11926605504587157
13242,2010-08-01,0,67,173,2,2,214.5,110,9,107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,97.5,50.0,2,2,214.5,110,1.0,117.0,1.0,0.0,-19.5,1.0,0.8347457627118644,106.0,106.0,0.0,1,8,3,0,0,0,0.0,110,0.0
