Customer ID,SnapshotDate,Segment,CustomerValue,SegmentFrequency,ChurnProbability,AboveModelThreshold,ProbabilityThreshold,CampaignPriorityBand,CampaignRecommendedAction,CustomerValueCap,ValueAtRiskScore,ProbabilityRank,ValueAtRiskRank,ValueProtectionPriorityBand,ValueProtectionRecommendedAction,ModelVersion
12822,2011-12-10,Recent developing,918.98,2,0.6191000891829097,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,568.9405999573104,1613,1935,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12823,2011-12-10,Champions,6501.5,18,0.4049046915680443,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2632.4878522296403,2396,135,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12824,2011-12-10,Recent developing,397.12,1,0.8088143617930014,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,321.1963593552367,665,2657,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12826,2011-12-10,Champions,2945.2000000000003,12,0.1916830599374795,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,564.5449481278647,2967,1942,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12827,2011-12-10,Recent developing,430.15,3,0.495544908998502,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,213.15864260570564,2115,2997,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12828,2011-12-10,Recent developing,1018.71,6,0.2900740902484129,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,295.50137647696073,2734,2738,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12830,2011-12-10,Champions,6814.64,6,0.5078291699366638,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,3460.672974617187,2064,58,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12832,2011-12-10,Recent developing,383.03,2,0.6353857796890392,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,243.37181519429268,1525,2918,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12833,2011-12-10,Lapsed low-value,417.38,1,0.8626262528219292,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,360.04294540281677,251,2540,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12836,2011-12-10,Champions,6546.47,15,0.2545238052715709,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1666.232455496181,2812,396,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12837,2011-12-10,Lapsed low-value,688.41,2,0.9172847936467268,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,631.4680247943431,59,1784,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12838,2011-12-10,Champions,3376.03,10,0.4903737745375539,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1655.516574052018,2131,405,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12839,2011-12-10,Champions,9962.33,26,0.0267943606782229,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,266.93426321548037,3322,2851,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12840,2011-12-10,At-risk established,4013.87,7,0.6432813461203924,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2582.0476967522595,1479,138,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12841,2011-12-10,Champions,7394.38,40,0.0077590888622917,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,57.3736515015525,3398,3391,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12842,2011-12-10,At-risk established,1917.99,4,0.7875510305886146,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1510.515001158657,896,514,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12843,2011-12-10,Champions,6252.12,28,0.1978500373548052,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1236.9821755467246,2953,748,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12844,2011-12-10,Recent developing,648.6,4,0.6263588263240756,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,406.25633475379544,1573,2409,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12847,2011-12-10,Recent developing,1636.9,2,0.8288568855471388,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,1356.7558359521115,490,636,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12849,2011-12-10,Champions,3064.07,6,0.6121054904731013,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1875.5340701939156,1642,316,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12851,2011-12-10,Lapsed low-value,284.13,2,0.8974609346215585,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,254.99557535402343,96,2882,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12853,2011-12-10,At-risk established,3712.3,11,0.6515789398235888,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2418.8564983071087,1438,162,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12854,2011-12-10,At-risk established,2922.37,7,0.5509880967766199,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1610.1910843770904,1910,430,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12856,2011-12-10,Champions,2162.68,6,0.2074227930180191,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,448.5891260042095,2927,2293,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12863,2011-12-10,At-risk established,2775.55,6,0.6506611455872203,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1805.9425426346095,1443,343,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12864,2011-12-10,Lapsed low-value,299.57,2,0.91496936657042,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,274.0973731435007,64,2825,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12865,2011-12-10,Recent developing,3303.31,4,0.5235452784502472,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1729.4323537574862,2004,371,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12867,2011-12-10,Champions,7866.17,13,0.1609690249299454,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1266.2097148331886,3047,723,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12871,2011-12-10,At-risk established,744.02,3,0.7972724368286831,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,593.1866384492768,792,1875,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12875,2011-12-10,At-risk established,1356.99,5,0.7415788087938907,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1006.3150277452218,1107,1026,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12876,2011-12-10,At-risk established,3738.59,4,0.6366198659939453,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2380.060664806304,1518,171,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12877,2011-12-10,Champions,2955.17,20,0.1130818386246802,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,334.1760570484962,3138,2624,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12879,2011-12-10,Recent developing,554.97,3,0.5419125638079574,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,300.74521553650214,1942,2723,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12882,2011-12-10,Recent developing,1463.04,2,0.5410733049880652,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,791.6118881297389,1943,1392,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12883,2011-12-10,Recent developing,703.47,4,0.6886946540953455,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,484.4760283164527,1297,2176,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12884,2011-12-10,Lapsed low-value,309.05,1,0.8380322696157871,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,258.99387292475905,416,2871,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12885,2011-12-10,At-risk established,1158.27,3,0.633473920895754,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,733.7338383559251,1532,1532,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12886,2011-12-10,Recent developing,1351.09,2,0.7486921389456409,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1011.5504620080659,1087,1016,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12890,2011-12-10,Recent developing,717.27,2,0.8347151762909191,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,598.7161544981875,440,1864,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12893,2011-12-10,Recent developing,188.14,1,0.8006647938986541,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,150.63707432409277,756,3158,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12895,2011-12-10,Recent developing,347.3,2,0.6240718806448958,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,216.74016414797234,1586,2987,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12901,2011-12-10,Champions,16285.18,28,0.0243361888274355,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,396.3192155687761,3332,2441,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12904,2011-12-10,Recent developing,509.58,2,0.679431719330074,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,346.22481553621907,1333,2585,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12906,2011-12-10,Champions,2919.81,5,0.6644343202928431,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1940.0219727342462,1383,292,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
12908,2011-12-10,At-risk established,1458.0,4,0.7996617130752564,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1165.9067776637237,775,818,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
12909,2011-12-10,Champions,3036.02,8,0.4487040212604353,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1362.2743826271067,2254,629,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12910,2011-12-10,Champions,5747.02,13,0.2614943207415632,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1502.8130911881788,2795,518,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
12912,2011-12-10,Recent developing,1662.3,5,0.3111297321821605,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,517.1909538064053,2672,2077,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
12913,2011-12-10,Champions,6700.860000000001,13,0.3005528000415297,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2013.9622356862847,2704,261,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
