Customer ID,Segment,Recency,Frequency,Monetary,SnapshotDate
14005,Champions,10,5,2874.72,2011-12-10 12:50:00
14006,At-risk established,116,7,2196.67,2011-12-10 12:50:00
14007,Lapsed low-value,513,1,79.48,2011-12-10 12:50:00
14008,Lapsed low-value,432,1,493.74,2011-12-10 12:50:00
14009,At-risk established,198,3,1090.23,2011-12-10 12:50:00
14010,Lapsed low-value,565,2,288.1,2011-12-10 12:50:00
14011,Lapsed low-value,480,2,450.32,2011-12-10 12:50:00
14012,Lapsed low-value,278,1,328.8,2011-12-10 12:50:00
14013,At-risk established,110,5,1084.57,2011-12-10 12:50:00
14014,At-risk established,77,3,1948.21,2011-12-10 12:50:00
14015,Recent developing,53,1,917.34,2011-12-10 12:50:00
14016,Champions,162,11,11279.71,2011-12-10 12:50:00
14017,Lapsed low-value,571,1,229.75,2011-12-10 12:50:00
14018,Lapsed low-value,645,1,367.15000000000003,2011-12-10 12:50:00
14019,Recent developing,47,3,1398.96,2011-12-10 12:50:00
14020,Recent developing,17,4,1213.26,2011-12-10 12:50:00
14021,At-risk established,155,7,1716.58,2011-12-10 12:50:00
14022,At-risk established,225,2,792.15,2011-12-10 12:50:00
14023,Recent developing,7,2,584.07,2011-12-10 12:50:00
14024,At-risk established,122,3,645.74,2011-12-10 12:50:00
14025,At-risk established,465,8,3969.1,2011-12-10 12:50:00
14026,Lapsed low-value,471,2,713.11,2011-12-10 12:50:00
14027,Lapsed low-value,61,1,104.82,2011-12-10 12:50:00
14028,At-risk established,550,2,6786.0,2011-12-10 12:50:00
14029,Recent developing,63,2,467.66,2011-12-10 12:50:00
14030,Champions,18,20,8262.29,2011-12-10 12:50:00
14031,Champions,7,43,38058.6,2011-12-10 12:50:00
14032,Champions,2,16,4786.43,2011-12-10 12:50:00
14033,Lapsed low-value,555,1,109.44,2011-12-10 12:50:00
14034,Recent developing,22,3,512.02,2011-12-10 12:50:00
14035,Champions,29,9,2852.47,2011-12-10 12:50:00
14036,Lapsed low-value,285,1,626.65,2011-12-10 12:50:00
14037,At-risk established,176,6,722.2,2011-12-10 12:50:00
14038,At-risk established,78,5,3000.93,2011-12-10 12:50:00
14039,Recent developing,33,2,267.28000000000003,2011-12-10 12:50:00
14040,Champions,41,35,12454.78,2011-12-10 12:50:00
14041,Lapsed low-value,266,1,141.41,2011-12-10 12:50:00
14042,Lapsed low-value,725,1,431.98,2011-12-10 12:50:00
14043,Lapsed low-value,491,2,304.25,2011-12-10 12:50:00
14044,Champions,27,10,3102.4,2011-12-10 12:50:00
14045,Champions,109,14,9665.73,2011-12-10 12:50:00
14046,Lapsed low-value,284,1,151.59,2011-12-10 12:50:00
14047,Champions,9,14,4163.77,2011-12-10 12:50:00
14048,At-risk established,305,3,713.89,2011-12-10 12:50:00
14049,Champions,17,13,13067.49,2011-12-10 12:50:00
14050,Recent developing,32,2,746.36,2011-12-10 12:50:00
14051,Champions,1,37,22121.65,2011-12-10 12:50:00
14052,Recent developing,20,2,480.81,2011-12-10 12:50:00
14053,At-risk established,124,4,572.3,2011-12-10 12:50:00
14054,Lapsed low-value,65,1,92.46,2011-12-10 12:50:00
14055,At-risk established,106,3,1520.96,2011-12-10 12:50:00
14056,Champions,1,23,8125.62,2011-12-10 12:50:00
14057,Champions,24,22,8338.28,2011-12-10 12:50:00
14058,Lapsed low-value,463,2,469.19,2011-12-10 12:50:00
14059,Lapsed low-value,267,1,183.6,2011-12-10 12:50:00
14060,Champions,5,30,9504.14,2011-12-10 12:50:00
14061,At-risk established,507,3,917.4300000000001,2011-12-10 12:50:00
14062,Champions,10,24,25437.63,2011-12-10 12:50:00
14064,Champions,29,15,3016.23,2011-12-10 12:50:00
14065,At-risk established,389,3,889.37,2011-12-10 12:50:00
14066,Lapsed low-value,267,1,152.55,2011-12-10 12:50:00
14067,Recent developing,64,2,374.7,2011-12-10 12:50:00
14068,At-risk established,320,4,1504.97,2011-12-10 12:50:00
14069,Lapsed low-value,515,2,230.06,2011-12-10 12:50:00
14070,Lapsed low-value,685,1,326.55,2011-12-10 12:50:00
14071,Champions,4,8,1292.59,2011-12-10 12:50:00
14072,Lapsed low-value,667,1,390.85,2011-12-10 12:50:00
14073,Recent developing,32,1,139.54,2011-12-10 12:50:00
14074,Lapsed low-value,623,1,219.39999999999998,2011-12-10 12:50:00
14075,Recent developing,5,5,1724.87,2011-12-10 12:50:00
14076,Lapsed low-value,129,1,122.47,2011-12-10 12:50:00
14077,Recent developing,41,6,615.0799999999999,2011-12-10 12:50:00
14078,At-risk established,102,9,1690.98,2011-12-10 12:50:00
14079,Lapsed low-value,125,1,375.1,2011-12-10 12:50:00
14080,Recent developing,33,5,1075.73,2011-12-10 12:50:00
14081,At-risk established,302,10,5275.55,2011-12-10 12:50:00
14082,Lapsed low-value,365,2,413.36,2011-12-10 12:50:00
14083,Champions,4,11,1407.26,2011-12-10 12:50:00
14084,Lapsed low-value,512,1,150.5,2011-12-10 12:50:00
14085,Champions,2,32,10077.22,2011-12-10 12:50:00
14086,Lapsed low-value,463,1,39.95,2011-12-10 12:50:00
14087,Recent developing,3,3,803.47,2011-12-10 12:50:00
14089,Lapsed low-value,57,1,161.0,2011-12-10 12:50:00
14090,Lapsed low-value,325,1,76.32000000000001,2011-12-10 12:50:00
14092,Champions,8,24,7209.74,2011-12-10 12:50:00
14093,Recent developing,12,1,442.85,2011-12-10 12:50:00
14094,Lapsed low-value,440,1,334.27,2011-12-10 12:50:00
14097,Lapsed low-value,481,2,422.85999999999996,2011-12-10 12:50:00
14098,Recent developing,37,1,147.35,2011-12-10 12:50:00
14099,Champions,16,20,5700.51,2011-12-10 12:50:00
14100,Lapsed low-value,138,1,194.9,2011-12-10 12:50:00
14101,Champions,74,13,9942.13,2011-12-10 12:50:00
14102,Recent developing,5,5,1314.73,2011-12-10 12:50:00
14104,At-risk established,155,5,768.5799999999999,2011-12-10 12:50:00
14105,At-risk established,239,5,5778.2300000000005,2011-12-10 12:50:00
14106,Lapsed low-value,737,1,214.79999999999998,2011-12-10 12:50:00
14107,Champions,52,11,4853.7,2011-12-10 12:50:00
14108,Recent developing,31,4,1041.21,2011-12-10 12:50:00
14109,Lapsed low-value,73,1,80.2,2011-12-10 12:50:00
14110,Champions,4,33,12959.6,2011-12-10 12:50:00
14111,Recent developing,14,4,688.6,2011-12-10 12:50:00
14112,Champions,23,12,5544.24,2011-12-10 12:50:00
14113,Champions,4,16,6367.45,2011-12-10 12:50:00
14114,At-risk established,274,7,1364.09,2011-12-10 12:50:00
14115,Lapsed low-value,502,2,622.6700000000001,2011-12-10 12:50:00
14116,Recent developing,20,5,1382.74,2011-12-10 12:50:00
14117,Lapsed low-value,144,1,90.0,2011-12-10 12:50:00
14118,Lapsed low-value,429,1,458.45,2011-12-10 12:50:00
14119,Lapsed low-value,376,2,163.47,2011-12-10 12:50:00
14121,Recent developing,4,4,2740.3,2011-12-10 12:50:00
14122,Lapsed low-value,406,3,309.77,2011-12-10 12:50:00
14123,Lapsed low-value,733,1,436.18,2011-12-10 12:50:00
14124,Lapsed low-value,84,1,419.58000000000004,2011-12-10 12:50:00
14125,Recent developing,11,3,2740.43,2011-12-10 12:50:00
14126,Recent developing,8,4,1109.96,2011-12-10 12:50:00
14127,At-risk established,123,6,1900.0800000000002,2011-12-10 12:50:00
14128,Recent developing,61,3,909.36,2011-12-10 12:50:00
14129,Champions,2,9,2591.34,2011-12-10 12:50:00
14130,At-risk established,319,4,1882.67,2011-12-10 12:50:00
14131,Lapsed low-value,649,1,187.87,2011-12-10 12:50:00
14132,Champions,2,11,3580.13,2011-12-10 12:50:00
14133,At-risk established,130,4,898.39,2011-12-10 12:50:00
14134,At-risk established,383,15,11123.35,2011-12-10 12:50:00
14135,Champions,2,24,9605.05,2011-12-10 12:50:00
14136,At-risk established,401,5,1553.96,2011-12-10 12:50:00
14137,Lapsed low-value,696,1,294.1,2011-12-10 12:50:00
14138,Recent developing,2,2,982.3800000000001,2011-12-10 12:50:00
14139,Recent developing,46,4,1086.8,2011-12-10 12:50:00
14140,Recent developing,4,2,920.05,2011-12-10 12:50:00
14141,Recent developing,3,4,880.2800000000001,2011-12-10 12:50:00
14142,At-risk established,373,2,967.75,2011-12-10 12:50:00
14143,Lapsed low-value,134,1,115.8,2011-12-10 12:50:00
14144,Lapsed low-value,486,1,30.599999999999998,2011-12-10 12:50:00
14145,Champions,47,7,7006.05,2011-12-10 12:50:00
14146,Champions,9,12,8202.47,2011-12-10 12:50:00
14147,At-risk established,78,9,2035.1999999999998,2011-12-10 12:50:00
14148,Lapsed low-value,234,2,466.29,2011-12-10 12:50:00
14149,Lapsed low-value,221,1,259.43,2011-12-10 12:50:00
14150,Recent developing,36,2,658.64,2011-12-10 12:50:00
14151,Lapsed low-value,673,2,666.7,2011-12-10 12:50:00
14152,At-risk established,75,7,1975.44,2011-12-10 12:50:00
14153,Lapsed low-value,483,1,233.4,2011-12-10 12:50:00
14154,At-risk established,239,8,6263.6,2011-12-10 12:50:00
14155,Lapsed low-value,266,1,118.75,2011-12-10 12:50:00
14157,Recent developing,20,5,970.33,2011-12-10 12:50:00
14158,Recent developing,40,1,507.66,2011-12-10 12:50:00
14159,Champions,20,20,7602.23,2011-12-10 12:50:00
14160,At-risk established,610,7,8421.47,2011-12-10 12:50:00
14161,At-risk established,216,7,3318.88,2011-12-10 12:50:00
14162,Lapsed low-value,174,2,289.36,2011-12-10 12:50:00
14163,At-risk established,87,5,2594.62,2011-12-10 12:50:00
14164,At-risk established,71,2,1631.77,2011-12-10 12:50:00
14165,Lapsed low-value,276,1,122.53999999999999,2011-12-10 12:50:00
14166,Lapsed low-value,505,2,256.85,2011-12-10 12:50:00
14167,At-risk established,39,8,1296.49,2011-12-10 12:50:00
14168,Lapsed low-value,421,2,305.9,2011-12-10 12:50:00
14169,Lapsed low-value,431,2,616.03,2011-12-10 12:50:00
14170,At-risk established,375,3,597.33,2011-12-10 12:50:00
14171,Lapsed low-value,98,2,498.79,2011-12-10 12:50:00
14172,Lapsed low-value,605,3,389.97,2011-12-10 12:50:00
14173,Recent developing,11,6,586.0,2011-12-10 12:50:00
14174,Recent developing,33,1,134.46,2011-12-10 12:50:00
14175,Champions,60,8,7357.58,2011-12-10 12:50:00
14176,At-risk established,297,5,913.11,2011-12-10 12:50:00
14177,Champions,86,13,2223.89,2011-12-10 12:50:00
14178,Champions,9,7,1600.93,2011-12-10 12:50:00
14179,Recent developing,41,2,719.78,2011-12-10 12:50:00
14180,Champions,11,33,6110.75,2011-12-10 12:50:00
14181,Lapsed low-value,411,2,310.55,2011-12-10 12:50:00
14182,At-risk established,444,4,660.07,2011-12-10 12:50:00
14183,Lapsed low-value,411,2,286.29,2011-12-10 12:50:00
14184,Recent developing,67,1,452.89,2011-12-10 12:50:00
14185,Lapsed low-value,331,1,197.65,2011-12-10 12:50:00
14186,At-risk established,427,5,1550.63,2011-12-10 12:50:00
14187,Lapsed low-value,474,1,123.5,2011-12-10 12:50:00
14188,At-risk established,31,6,2023.1100000000001,2011-12-10 12:50:00
14189,Champions,2,16,5764.62,2011-12-10 12:50:00
14190,Lapsed low-value,666,1,79.9,2011-12-10 12:50:00
14191,Champions,2,15,4795.86,2011-12-10 12:50:00
14192,Lapsed low-value,388,1,293.74,2011-12-10 12:50:00
14193,At-risk established,68,3,1210.19,2011-12-10 12:50:00
14194,Champions,5,36,18444.420000000002,2011-12-10 12:50:00
14195,At-risk established,202,6,2401.4,2011-12-10 12:50:00
14196,Lapsed low-value,107,1,335.52,2011-12-10 12:50:00
14197,Lapsed low-value,411,1,390.05,2011-12-10 12:50:00
14198,Champions,18,9,1527.58,2011-12-10 12:50:00
14199,At-risk established,218,4,916.5,2011-12-10 12:50:00
14200,Lapsed low-value,617,1,379.2,2011-12-10 12:50:00
14201,At-risk established,60,10,1163.84,2011-12-10 12:50:00
14202,At-risk established,381,3,847.76,2011-12-10 12:50:00
14203,Lapsed low-value,397,1,339.34,2011-12-10 12:50:00
14204,Recent developing,2,4,1062.96,2011-12-10 12:50:00
14205,Champions,17,9,1949.0,2011-12-10 12:50:00
14206,At-risk established,239,3,1165.11,2011-12-10 12:50:00
14207,Lapsed low-value,688,1,157.8,2011-12-10 12:50:00
14208,Recent developing,95,2,567.05,2011-12-10 12:50:00
14209,Champions,11,15,4946.32,2011-12-10 12:50:00
14210,Champions,106,16,5814.320000000001,2011-12-10 12:50:00
14211,Champions,53,18,4302.69,2011-12-10 12:50:00
14212,At-risk established,90,2,2190.14,2011-12-10 12:50:00
14214,Recent developing,31,5,1000.23,2011-12-10 12:50:00
14215,Champions,12,9,3404.53,2011-12-10 12:50:00
14216,Recent developing,3,5,2142.39,2011-12-10 12:50:00
14217,Champions,2,23,3202.87,2011-12-10 12:50:00
14218,Recent developing,43,1,169.48000000000002,2011-12-10 12:50:00
14219,Recent developing,4,3,633.83,2011-12-10 12:50:00
14220,At-risk established,247,4,1515.0,2011-12-10 12:50:00
14221,Champions,42,17,6512.54,2011-12-10 12:50:00
14222,Lapsed low-value,177,1,683.17,2011-12-10 12:50:00
14223,At-risk established,92,3,975.23,2011-12-10 12:50:00
14224,At-risk established,110,9,1897.9,2011-12-10 12:50:00
14225,At-risk established,435,4,2017.16,2011-12-10 12:50:00
14226,Champions,29,6,2968.18,2011-12-10 12:50:00
14227,Champions,26,15,6331.01,2011-12-10 12:50:00
14228,At-risk established,438,3,745.5,2011-12-10 12:50:00
14229,At-risk established,52,7,2456.39,2011-12-10 12:50:00
14230,At-risk established,436,3,979.8000000000001,2011-12-10 12:50:00
14231,At-risk established,184,4,1131.97,2011-12-10 12:50:00
14232,At-risk established,43,5,2043.93,2011-12-10 12:50:00
14233,At-risk established,49,7,2766.96,2011-12-10 12:50:00
14234,Recent developing,22,4,775.46,2011-12-10 12:50:00
14235,Champions,75,9,4666.99,2011-12-10 12:50:00
14236,At-risk established,81,5,1733.74,2011-12-10 12:50:00
14237,Lapsed low-value,373,2,627.04,2011-12-10 12:50:00
14238,Lapsed low-value,326,3,434.23,2011-12-10 12:50:00
14239,Champions,43,21,4203.72,2011-12-10 12:50:00
14240,Recent developing,30,3,1247.49,2011-12-10 12:50:00
14241,Lapsed low-value,184,2,333.70000000000005,2011-12-10 12:50:00
14242,Lapsed low-value,235,2,280.55,2011-12-10 12:50:00
14243,Champions,9,17,7365.36,2011-12-10 12:50:00
14244,Lapsed low-value,661,1,354.82,2011-12-10 12:50:00
14245,At-risk established,220,2,1677.48,2011-12-10 12:50:00
14246,At-risk established,111,3,1474.06,2011-12-10 12:50:00
14247,At-risk established,278,5,769.71,2011-12-10 12:50:00
14248,At-risk established,318,3,1032.95,2011-12-10 12:50:00
14249,At-risk established,411,12,5625.461,2011-12-10 12:50:00
14250,Recent developing,7,3,1904.05,2011-12-10 12:50:00
14251,Champions,2,5,2879.7000000000003,2011-12-10 12:50:00
14252,Lapsed low-value,381,1,350.99,2011-12-10 12:50:00
14253,Lapsed low-value,493,2,363.40000000000003,2011-12-10 12:50:00
14254,Lapsed low-value,433,1,601.03,2011-12-10 12:50:00
14256,At-risk established,260,5,2397.34,2011-12-10 12:50:00
14257,Champions,64,9,5954.45,2011-12-10 12:50:00
14258,Champions,9,25,31342.65,2011-12-10 12:50:00
14259,Lapsed low-value,142,1,120.0,2011-12-10 12:50:00
14260,At-risk established,471,3,824.28,2011-12-10 12:50:00
14261,Recent developing,51,2,1163.45,2011-12-10 12:50:00
14262,Champions,8,8,2618.23,2011-12-10 12:50:00
14263,Lapsed low-value,423,1,322.93,2011-12-10 12:50:00
14264,At-risk established,155,6,1461.3600000000001,2011-12-10 12:50:00
14265,At-risk established,109,4,1373.35,2011-12-10 12:50:00
14266,Lapsed low-value,428,1,40.56,2011-12-10 12:50:00
14267,At-risk established,163,3,1279.09,2011-12-10 12:50:00
14268,Lapsed low-value,471,1,354.85,2011-12-10 12:50:00
14269,Lapsed low-value,439,1,261.68,2011-12-10 12:50:00
14270,Lapsed low-value,332,1,492.65000000000003,2011-12-10 12:50:00
14271,Lapsed low-value,226,2,219.13,2011-12-10 12:50:00
14272,At-risk established,74,4,920.81,2011-12-10 12:50:00
14273,Recent developing,51,4,559.97,2011-12-10 12:50:00
14274,Lapsed low-value,686,1,256.6,2011-12-10 12:50:00
14275,At-risk established,396,6,1189.3799999999999,2011-12-10 12:50:00
14276,At-risk established,99,7,1933.73,2011-12-10 12:50:00
14277,Champions,15,8,4761.08,2011-12-10 12:50:00
14278,Lapsed low-value,410,1,205.83,2011-12-10 12:50:00
14279,Lapsed low-value,521,2,191.86,2011-12-10 12:50:00
14280,Lapsed low-value,197,1,134.04,2011-12-10 12:50:00
14281,Lapsed low-value,408,1,245.15,2011-12-10 12:50:00
14282,Champions,3,25,7844.66,2011-12-10 12:50:00
14283,At-risk established,463,4,628.4399999999999,2011-12-10 12:50:00
14284,Recent developing,31,3,1282.85,2011-12-10 12:50:00
14285,Champions,21,8,3284.42,2011-12-10 12:50:00
14286,Champions,24,7,8396.7,2011-12-10 12:50:00
14287,Recent developing,8,3,156.23000000000002,2011-12-10 12:50:00
14288,Lapsed low-value,213,1,413.85,2011-12-10 12:50:00
14289,Recent developing,9,6,911.26,2011-12-10 12:50:00
14290,Champions,11,8,4478.91,2011-12-10 12:50:00
14291,Champions,2,23,7844.4,2011-12-10 12:50:00
14292,Champions,8,16,8927.75,2011-12-10 12:50:00
14293,Champions,3,9,3174.33,2011-12-10 12:50:00
14294,Lapsed low-value,407,1,375.34,2011-12-10 12:50:00
14295,At-risk established,40,4,2317.56,2011-12-10 12:50:00
14296,Lapsed low-value,421,2,448.45,2011-12-10 12:50:00
14297,Recent developing,18,4,1290.48,2011-12-10 12:50:00
14299,Champions,8,26,12825.82,2011-12-10 12:50:00
14300,Recent developing,19,1,43.2,2011-12-10 12:50:00
14301,At-risk established,117,4,1956.51,2011-12-10 12:50:00
14302,At-risk established,431,3,742.9000000000001,2011-12-10 12:50:00
14303,Lapsed low-value,407,2,277.94,2011-12-10 12:50:00
14304,At-risk established,223,3,1523.81,2011-12-10 12:50:00
14305,At-risk established,71,3,1803.76,2011-12-10 12:50:00
14306,At-risk established,51,6,3141.5,2011-12-10 12:50:00
14307,Champions,89,10,5063.08,2011-12-10 12:50:00
14309,Champions,8,11,3747.96,2011-12-10 12:50:00
14310,Lapsed low-value,433,1,492.1,2011-12-10 12:50:00
14311,Lapsed low-value,243,2,435.90000000000003,2011-12-10 12:50:00
14312,Champions,47,11,3090.29,2011-12-10 12:50:00
14314,Lapsed low-value,107,2,221.9,2011-12-10 12:50:00
14315,Champions,45,8,3168.72,2011-12-10 12:50:00
14316,At-risk established,422,5,1355.34,2011-12-10 12:50:00
14317,Recent developing,65,1,508.58000000000004,2011-12-10 12:50:00
14318,Lapsed low-value,460,1,158.02,2011-12-10 12:50:00
14319,Lapsed low-value,424,1,494.85,2011-12-10 12:50:00
14320,At-risk established,207,5,1207.0,2011-12-10 12:50:00
14321,Champions,11,7,2207.08,2011-12-10 12:50:00
14322,Lapsed low-value,429,4,390.6,2011-12-10 12:50:00
14323,Lapsed low-value,115,2,574.26,2011-12-10 12:50:00
14324,Lapsed low-value,410,2,701.61,2011-12-10 12:50:00
14325,Lapsed low-value,570,1,245.48000000000002,2011-12-10 12:50:00
14326,At-risk established,242,3,923.98,2011-12-10 12:50:00
14327,At-risk established,163,6,1894.93,2011-12-10 12:50:00
14329,Champions,17,15,9735.52,2011-12-10 12:50:00
14330,Lapsed low-value,624,1,200.63,2011-12-10 12:50:00
14331,Lapsed low-value,124,2,462.65999999999997,2011-12-10 12:50:00
14332,Recent developing,23,5,1943.51,2011-12-10 12:50:00
14333,Lapsed low-value,68,1,351.45,2011-12-10 12:50:00
14334,Champions,17,12,4292.98,2011-12-10 12:50:00
14335,Recent developing,16,2,468.26,2011-12-10 12:50:00
14336,Recent developing,17,4,1614.91,2011-12-10 12:50:00
14338,At-risk established,161,3,902.35,2011-12-10 12:50:00
14339,Lapsed low-value,243,2,605.31,2011-12-10 12:50:00
14340,Lapsed low-value,219,1,134.7,2011-12-10 12:50:00
14341,Champions,45,18,4443.47,2011-12-10 12:50:00
14342,Recent developing,21,6,843.74,2011-12-10 12:50:00
14343,At-risk established,421,4,1088.91,2011-12-10 12:50:00
14344,Champions,127,20,3333.7000000000003,2011-12-10 12:50:00
14345,Lapsed low-value,39,1,108.97999999999999,2011-12-10 12:50:00
14346,At-risk established,121,5,2315.75,2011-12-10 12:50:00
14347,Lapsed low-value,737,1,82.6,2011-12-10 12:50:00
14348,Lapsed low-value,260,1,409.57,2011-12-10 12:50:00
14349,Recent developing,10,1,133.5,2011-12-10 12:50:00
14350,At-risk established,274,3,951.2,2011-12-10 12:50:00
14351,Lapsed low-value,165,1,51.0,2011-12-10 12:50:00
14352,At-risk established,157,4,1078.96,2011-12-10 12:50:00
14353,Lapsed low-value,215,3,376.5,2011-12-10 12:50:00
14354,Recent developing,6,2,163.62,2011-12-10 12:50:00
14355,At-risk established,366,3,1014.45,2011-12-10 12:50:00
14356,Recent developing,80,2,682.24,2011-12-10 12:50:00
14357,Recent developing,43,1,225.77,2011-12-10 12:50:00
14358,Lapsed low-value,389,2,400.06,2011-12-10 12:50:00
14359,Recent developing,19,3,882.58,2011-12-10 12:50:00
14360,Recent developing,32,4,2128.23,2011-12-10 12:50:00
14361,Lapsed low-value,579,1,214.70999999999998,2011-12-10 12:50:00
14362,Recent developing,22,1,161.2,2011-12-10 12:50:00
14363,Lapsed low-value,402,2,227.47000000000003,2011-12-10 12:50:00
14364,At-risk established,109,8,3717.35,2011-12-10 12:50:00
14365,Lapsed low-value,395,2,634.68,2011-12-10 12:50:00
14366,Lapsed low-value,525,1,136.0,2011-12-10 12:50:00
14367,Champions,8,16,9167.82,2011-12-10 12:50:00
14368,Lapsed low-value,320,1,155.0,2011-12-10 12:50:00
14369,Lapsed low-value,642,2,469.13,2011-12-10 12:50:00
14370,At-risk established,451,6,1092.13,2011-12-10 12:50:00
14371,Lapsed low-value,295,1,100.5,2011-12-10 12:50:00
