Customer ID,HistoryPurchaseDays,HistoryInvoices,HistoryMonetary,FirstPurchaseInWindow,LastPurchaseBeforeSnapshot,SnapshotDate,ObservationStart,RecencyAtSnapshot,ObservedTenureInWindow,CustomerStageAtSnapshot,NextPurchaseDate,DaysToNextPurchase,HorizonDays,LabelEndDate,ReturnedWithinHorizon,Churn
13916,2,2,563.9300000000001,2010-06-02,2010-06-16,2010-09-01,2010-03-05,77,14,Repeat purchase days,2010-09-02,1.0,90,2010-11-30,1,0
13919,1,1,576.32,2010-06-17,2010-06-17,2010-09-01,2010-03-05,76,0,One purchase day,2010-10-11,40.0,90,2010-11-30,1,0
13920,2,2,1027.86,2010-05-26,2010-08-06,2010-09-01,2010-03-05,26,72,Repeat purchase days,2010-09-13,12.0,90,2010-11-30,1,0
13921,1,1,246.35,2010-06-17,2010-06-17,2010-09-01,2010-03-05,76,0,One purchase day,2010-10-12,41.0,90,2010-11-30,1,0
13922,1,1,416.25,2010-08-29,2010-08-29,2010-09-01,2010-03-05,3,0,One purchase day,2010-09-28,27.0,90,2010-11-30,1,0
13929,3,5,1340.73,2010-04-01,2010-08-06,2010-09-01,2010-03-05,26,127,Repeat purchase days,2010-09-27,26.0,90,2010-11-30,1,0
13931,1,1,501.36,2010-03-26,2010-03-26,2010-09-01,2010-03-05,159,0,One purchase day,2010-09-08,7.0,90,2010-11-30,1,0
13935,2,2,3796.8900000000003,2010-03-17,2010-04-22,2010-09-01,2010-03-05,132,36,Repeat purchase days,,,90,2010-11-30,0,1
13939,3,3,447.4,2010-04-06,2010-06-29,2010-09-01,2010-03-05,64,84,Repeat purchase days,2010-10-04,33.0,90,2010-11-30,1,0
13941,3,4,2192.24,2010-03-10,2010-06-13,2010-09-01,2010-03-05,80,95,Repeat purchase days,2010-10-18,47.0,90,2010-11-30,1,0
13942,1,1,320.0,2010-06-23,2010-06-23,2010-09-01,2010-03-05,70,0,One purchase day,,,90,2010-11-30,0,1
13943,1,1,246.54,2010-05-11,2010-05-11,2010-09-01,2010-03-05,113,0,One purchase day,,,90,2010-11-30,0,1
13945,1,1,515.65,2010-08-17,2010-08-17,2010-09-01,2010-03-05,15,0,One purchase day,2010-11-10,70.0,90,2010-11-30,1,0
13946,1,1,349.95,2010-03-15,2010-03-15,2010-09-01,2010-03-05,170,0,One purchase day,2010-11-28,88.0,90,2010-11-30,1,0
13952,4,6,3954.62,2010-03-30,2010-07-21,2010-09-01,2010-03-05,42,113,Repeat purchase days,2010-09-17,16.0,90,2010-11-30,1,0
13953,2,2,1500.0,2010-05-20,2010-08-06,2010-09-01,2010-03-05,26,78,Repeat purchase days,2010-10-26,55.0,90,2010-11-30,1,0
13957,1,1,156.06,2010-05-16,2010-05-16,2010-09-01,2010-03-05,108,0,One purchase day,2010-10-18,47.0,90,2010-11-30,1,0
13958,3,5,3083.76,2010-03-07,2010-07-16,2010-09-01,2010-03-05,47,131,Repeat purchase days,2010-11-25,85.0,90,2010-11-30,1,0
13959,1,1,43.25,2010-07-16,2010-07-16,2010-09-01,2010-03-05,47,0,One purchase day,2010-10-11,40.0,90,2010-11-30,1,0
13963,8,8,994.9100000000001,2010-04-21,2010-08-31,2010-09-01,2010-03-05,1,132,Repeat purchase days,2010-09-13,12.0,90,2010-11-30,1,0
13965,1,1,35.4,2010-08-20,2010-08-20,2010-09-01,2010-03-05,12,0,One purchase day,,,90,2010-11-30,0,1
13969,9,9,1777.71,2010-03-25,2010-08-12,2010-09-01,2010-03-05,20,140,Repeat purchase days,2010-09-09,8.0,90,2010-11-30,1,0
13971,4,4,1255.56,2010-04-09,2010-08-19,2010-09-01,2010-03-05,13,132,Repeat purchase days,2010-10-12,41.0,90,2010-11-30,1,0
13974,1,1,249.93,2010-05-06,2010-05-06,2010-09-01,2010-03-05,118,0,One purchase day,2011-10-21,415.0,90,2010-11-30,0,1
13975,2,2,879.24,2010-03-29,2010-06-07,2010-09-01,2010-03-05,86,70,Repeat purchase days,2010-10-19,48.0,90,2010-11-30,1,0
13976,2,2,558.97,2010-04-28,2010-07-21,2010-09-01,2010-03-05,42,84,Repeat purchase days,2011-05-17,258.0,90,2010-11-30,0,1
13979,2,2,616.47,2010-05-09,2010-05-12,2010-09-01,2010-03-05,112,3,Repeat purchase days,2010-11-11,71.0,90,2010-11-30,1,0
13980,2,2,51.620000000000005,2010-05-11,2010-08-09,2010-09-01,2010-03-05,23,90,Repeat purchase days,2010-09-26,25.0,90,2010-11-30,1,0
13982,3,3,1087.8899999999999,2010-05-19,2010-07-28,2010-09-01,2010-03-05,35,70,Repeat purchase days,2010-12-09,99.0,90,2010-11-30,0,1
13983,5,5,1854.05,2010-03-16,2010-08-02,2010-09-01,2010-03-05,30,139,Repeat purchase days,2010-09-06,5.0,90,2010-11-30,1,0
13984,2,2,271.15999999999997,2010-07-01,2010-08-03,2010-09-01,2010-03-05,29,33,Repeat purchase days,2010-11-08,68.0,90,2010-11-30,1,0
13985,1,1,368.88,2010-05-26,2010-05-26,2010-09-01,2010-03-05,98,0,One purchase day,2010-09-23,22.0,90,2010-11-30,1,0
13988,1,1,310.2,2010-03-24,2010-03-24,2010-09-01,2010-03-05,161,0,One purchase day,2010-11-21,81.0,90,2010-11-30,1,0
13989,2,2,705.9000000000001,2010-05-25,2010-08-09,2010-09-01,2010-03-05,23,76,Repeat purchase days,2010-09-01,0.0,90,2010-11-30,1,0
13993,3,3,1092.19,2010-04-26,2010-08-23,2010-09-01,2010-03-05,9,119,Repeat purchase days,2010-09-26,25.0,90,2010-11-30,1,0
13995,5,5,1190.39,2010-03-25,2010-08-29,2010-09-01,2010-03-05,3,157,Repeat purchase days,2010-10-20,49.0,90,2010-11-30,1,0
13997,2,3,382.31,2010-06-07,2010-07-08,2010-09-01,2010-03-05,55,31,Repeat purchase days,,,90,2010-11-30,0,1
13998,2,2,278.90000000000003,2010-05-12,2010-07-16,2010-09-01,2010-03-05,47,65,Repeat purchase days,2010-09-19,18.0,90,2010-11-30,1,0
13999,9,9,2927.4,2010-04-08,2010-08-23,2010-09-01,2010-03-05,9,137,Repeat purchase days,2010-09-10,9.0,90,2010-11-30,1,0
14000,2,2,829.22,2010-04-22,2010-07-26,2010-09-01,2010-03-05,37,95,Repeat purchase days,2010-10-21,50.0,90,2010-11-30,1,0
14001,2,2,885.8700000000001,2010-08-03,2010-08-27,2010-09-01,2010-03-05,5,24,Repeat purchase days,2010-09-24,23.0,90,2010-11-30,1,0
14006,3,3,903.82,2010-04-22,2010-06-29,2010-09-01,2010-03-05,64,68,Repeat purchase days,2011-01-31,152.0,90,2010-11-30,0,1
14007,1,1,79.48,2010-07-15,2010-07-15,2010-09-01,2010-03-05,48,0,One purchase day,,,90,2010-11-30,0,1
14010,1,2,288.09999999999997,2010-05-23,2010-05-23,2010-09-01,2010-03-05,101,0,One purchase day,,,90,2010-11-30,0,1
14011,2,2,450.32,2010-04-11,2010-08-16,2010-09-01,2010-03-05,16,127,Repeat purchase days,,,90,2010-11-30,0,1
14013,1,1,174.2,2010-03-26,2010-03-26,2010-09-01,2010-03-05,159,0,One purchase day,2010-11-24,84.0,90,2010-11-30,1,0
14014,1,1,276.65999999999997,2010-05-12,2010-05-12,2010-09-01,2010-03-05,112,0,One purchase day,2010-11-28,88.0,90,2010-11-30,1,0
14016,4,4,4078.38,2010-03-22,2010-08-22,2010-09-01,2010-03-05,10,153,Repeat purchase days,2010-11-08,68.0,90,2010-11-30,1,0
14017,1,1,229.75,2010-05-17,2010-05-17,2010-09-01,2010-03-05,107,0,One purchase day,,,90,2010-11-30,0,1
14020,2,2,570.46,2010-06-28,2010-08-20,2010-09-01,2010-03-05,12,53,Repeat purchase days,2011-09-12,376.0,90,2010-11-30,0,1
14021,2,2,479.82000000000005,2010-04-26,2010-06-16,2010-09-01,2010-03-05,77,51,Repeat purchase days,2010-10-13,42.0,90,2010-11-30,1,0
14022,1,1,352.15000000000003,2010-08-10,2010-08-10,2010-09-01,2010-03-05,22,0,One purchase day,2011-04-28,239.0,90,2010-11-30,0,1
14025,7,7,3764.7,2010-05-05,2010-07-19,2010-09-01,2010-03-05,44,75,Repeat purchase days,2010-09-01,0.0,90,2010-11-30,1,0
14026,2,2,713.11,2010-03-24,2010-08-26,2010-09-01,2010-03-05,6,155,Repeat purchase days,,,90,2010-11-30,0,1
14028,1,2,6786.0,2010-06-07,2010-06-07,2010-09-01,2010-03-05,86,0,One purchase day,,,90,2010-11-30,0,1
14030,2,2,1167.94,2010-04-13,2010-04-23,2010-09-01,2010-03-05,131,10,Repeat purchase days,2010-09-27,26.0,90,2010-11-30,1,0
14031,11,11,8101.84,2010-03-12,2010-08-26,2010-09-01,2010-03-05,6,167,Repeat purchase days,2010-09-24,23.0,90,2010-11-30,1,0
14032,1,1,294.71999999999997,2010-08-31,2010-08-31,2010-09-01,2010-03-05,1,0,One purchase day,2010-11-18,78.0,90,2010-11-30,1,0
14033,1,1,109.44,2010-06-02,2010-06-02,2010-09-01,2010-03-05,91,0,One purchase day,,,90,2010-11-30,0,1
14035,2,2,442.32,2010-04-06,2010-05-19,2010-09-01,2010-03-05,105,43,Repeat purchase days,2010-09-17,16.0,90,2010-11-30,1,0
14037,2,2,232.53000000000003,2010-03-05,2010-08-18,2010-09-01,2010-03-05,14,166,Repeat purchase days,2010-12-10,100.0,90,2010-11-30,0,1
14039,1,1,115.08000000000001,2010-05-13,2010-05-13,2010-09-01,2010-03-05,111,0,One purchase day,2011-11-06,431.0,90,2010-11-30,0,1
14040,10,12,4102.4,2010-03-22,2010-08-31,2010-09-01,2010-03-05,1,162,Repeat purchase days,2010-09-15,14.0,90,2010-11-30,1,0
14043,1,1,139.94,2010-08-05,2010-08-05,2010-09-01,2010-03-05,27,0,One purchase day,,,90,2010-11-30,0,1
14044,2,2,727.0799999999999,2010-05-09,2010-08-10,2010-09-01,2010-03-05,22,93,Repeat purchase days,2010-10-17,46.0,90,2010-11-30,1,0
14045,7,7,5406.78,2010-03-05,2010-08-31,2010-09-01,2010-03-05,1,179,Repeat purchase days,2010-10-21,50.0,90,2010-11-30,1,0
14047,3,4,1177.27,2010-05-13,2010-08-17,2010-09-01,2010-03-05,15,96,Repeat purchase days,2010-10-03,32.0,90,2010-11-30,1,0
14049,4,4,4577.0,2010-04-01,2010-08-05,2010-09-01,2010-03-05,27,126,Repeat purchase days,2010-09-29,28.0,90,2010-11-30,1,0
14051,3,3,1032.04,2010-03-22,2010-08-15,2010-09-01,2010-03-05,17,146,Repeat purchase days,2010-10-07,36.0,90,2010-11-30,1,0
14053,1,1,170.8,2010-08-10,2010-08-10,2010-09-01,2010-03-05,22,0,One purchase day,2010-11-07,67.0,90,2010-11-30,1,0
14055,1,1,521.0,2010-05-11,2010-05-11,2010-09-01,2010-03-05,113,0,One purchase day,2011-08-25,358.0,90,2010-11-30,0,1
14057,3,3,1752.74,2010-04-13,2010-08-18,2010-09-01,2010-03-05,14,127,Repeat purchase days,2010-11-23,83.0,90,2010-11-30,1,0
14058,1,1,321.23,2010-06-27,2010-06-27,2010-09-01,2010-03-05,66,0,One purchase day,2010-09-03,2.0,90,2010-11-30,1,0
14060,4,4,511.2,2010-03-11,2010-07-15,2010-09-01,2010-03-05,48,126,Repeat purchase days,2010-09-07,6.0,90,2010-11-30,1,0
14061,1,1,364.0,2010-07-20,2010-07-20,2010-09-01,2010-03-05,43,0,One purchase day,,,90,2010-11-30,0,1
14062,4,4,6647.98,2010-03-15,2010-08-27,2010-09-01,2010-03-05,5,165,Repeat purchase days,2010-10-20,49.0,90,2010-11-30,1,0
14064,5,5,512.16,2010-04-22,2010-08-19,2010-09-01,2010-03-05,13,119,Repeat purchase days,2010-09-09,8.0,90,2010-11-30,1,0
14068,1,1,502.74,2010-04-15,2010-04-15,2010-09-01,2010-03-05,139,0,One purchase day,2011-01-23,144.0,90,2010-11-30,0,1
14069,2,2,230.06,2010-05-27,2010-07-13,2010-09-01,2010-03-05,50,47,Repeat purchase days,,,90,2010-11-30,0,1
14074,1,1,219.39999999999998,2010-03-26,2010-03-26,2010-09-01,2010-03-05,159,0,One purchase day,,,90,2010-11-30,0,1
14075,1,1,359.39,2010-08-26,2010-08-26,2010-09-01,2010-03-05,6,0,One purchase day,2010-11-01,61.0,90,2010-11-30,1,0
14078,3,3,505.37,2010-03-28,2010-08-22,2010-09-01,2010-03-05,10,147,Repeat purchase days,2010-12-01,91.0,90,2010-11-30,0,1
14080,1,1,240.05,2010-03-21,2010-03-21,2010-09-01,2010-03-05,164,0,One purchase day,2010-10-22,51.0,90,2010-11-30,1,0
14081,1,1,633.6,2010-04-20,2010-04-20,2010-09-01,2010-03-05,134,0,One purchase day,2010-10-29,58.0,90,2010-11-30,1,0
14083,1,1,15.12,2010-07-16,2010-07-16,2010-09-01,2010-03-05,47,0,One purchase day,2010-12-03,93.0,90,2010-11-30,0,1
14084,1,1,150.5,2010-07-15,2010-07-15,2010-09-01,2010-03-05,48,0,One purchase day,,,90,2010-11-30,0,1
14085,5,5,1561.92,2010-03-05,2010-08-26,2010-09-01,2010-03-05,6,174,Repeat purchase days,2010-10-05,34.0,90,2010-11-30,1,0
14092,4,4,1256.66,2010-04-22,2010-07-25,2010-09-01,2010-03-05,38,94,Repeat purchase days,2010-09-02,1.0,90,2010-11-30,1,0
14097,1,1,290.86,2010-08-15,2010-08-15,2010-09-01,2010-03-05,17,0,One purchase day,,,90,2010-11-30,0,1
14099,3,3,864.4200000000001,2010-04-15,2010-07-22,2010-09-01,2010-03-05,41,98,Repeat purchase days,2010-09-16,15.0,90,2010-11-30,1,0
14101,5,5,2727.22,2010-03-28,2010-08-26,2010-09-01,2010-03-05,6,151,Repeat purchase days,2010-10-28,57.0,90,2010-11-30,1,0
14104,2,2,391.15,2010-05-28,2010-06-09,2010-09-01,2010-03-05,84,12,Repeat purchase days,2010-11-15,75.0,90,2010-11-30,1,0
14105,1,1,1410.1,2010-04-08,2010-04-08,2010-09-01,2010-03-05,146,0,One purchase day,2010-09-26,25.0,90,2010-11-30,1,0
14107,2,2,1512.79,2010-05-09,2010-07-15,2010-09-01,2010-03-05,48,67,Repeat purchase days,2010-09-17,16.0,90,2010-11-30,1,0
14110,15,16,5144.31,2010-03-07,2010-08-27,2010-09-01,2010-03-05,5,173,Repeat purchase days,2010-09-17,16.0,90,2010-11-30,1,0
14112,3,4,1620.74,2010-05-17,2010-08-19,2010-09-01,2010-03-05,13,94,Repeat purchase days,2010-09-14,13.0,90,2010-11-30,1,0
14113,2,2,908.04,2010-05-27,2010-07-01,2010-09-01,2010-03-05,62,35,Repeat purchase days,2010-09-21,20.0,90,2010-11-30,1,0
14114,2,2,569.35,2010-04-12,2010-06-14,2010-09-01,2010-03-05,79,63,Repeat purchase days,2010-09-20,19.0,90,2010-11-30,1,0
14115,1,1,504.87,2010-07-26,2010-07-26,2010-09-01,2010-03-05,37,0,One purchase day,,,90,2010-11-30,0,1
14128,1,1,271.86,2010-06-06,2010-06-06,2010-09-01,2010-03-05,87,0,One purchase day,2011-03-29,209.0,90,2010-11-30,0,1
14129,2,2,700.6199999999999,2010-05-09,2010-08-05,2010-09-01,2010-03-05,27,88,Repeat purchase days,2010-09-10,9.0,90,2010-11-30,1,0
14134,5,6,3353.42,2010-04-15,2010-07-01,2010-09-01,2010-03-05,62,77,Repeat purchase days,2010-09-24,23.0,90,2010-11-30,1,0
14135,2,2,927.48,2010-06-09,2010-07-01,2010-09-01,2010-03-05,62,22,Repeat purchase days,2010-09-08,7.0,90,2010-11-30,1,0
14136,2,2,601.79,2010-03-05,2010-06-03,2010-09-01,2010-03-05,90,90,Repeat purchase days,2010-11-04,64.0,90,2010-11-30,1,0
14139,3,3,670.98,2010-06-15,2010-08-06,2010-09-01,2010-03-05,26,52,Repeat purchase days,2011-10-24,418.0,90,2010-11-30,0,1
14144,1,1,30.599999999999998,2010-08-10,2010-08-10,2010-09-01,2010-03-05,22,0,One purchase day,,,90,2010-11-30,0,1
14145,2,2,2372.85,2010-04-08,2010-06-20,2010-09-01,2010-03-05,73,73,Repeat purchase days,2010-09-06,5.0,90,2010-11-30,1,0
14146,1,2,286.75,2010-03-16,2010-03-16,2010-09-01,2010-03-05,169,0,One purchase day,2010-09-20,19.0,90,2010-11-30,1,0
14147,3,3,832.5999999999999,2010-03-09,2010-05-18,2010-09-01,2010-03-05,106,70,Repeat purchase days,2010-09-28,27.0,90,2010-11-30,1,0
14152,1,1,309.2,2010-08-02,2010-08-02,2010-09-01,2010-03-05,30,0,One purchase day,2010-09-21,20.0,90,2010-11-30,1,0
14153,1,1,233.4,2010-08-13,2010-08-13,2010-09-01,2010-03-05,19,0,One purchase day,,,90,2010-11-30,0,1
14154,2,2,1283.4199999999998,2010-07-01,2010-07-07,2010-09-01,2010-03-05,56,6,Repeat purchase days,2010-10-12,41.0,90,2010-11-30,1,0
14156,33,39,72509.89,2010-03-05,2010-08-23,2010-09-01,2010-03-05,9,171,Repeat purchase days,2010-09-06,5.0,90,2010-11-30,1,0
14159,3,4,1221.6,2010-03-19,2010-07-12,2010-09-01,2010-03-05,51,115,Repeat purchase days,2010-10-27,56.0,90,2010-11-30,1,0
14160,3,3,1804.23,2010-03-08,2010-04-08,2010-09-01,2010-03-05,146,31,Repeat purchase days,,,90,2010-11-30,0,1
14161,2,2,1280.03,2010-03-14,2010-08-08,2010-09-01,2010-03-05,24,147,Repeat purchase days,2010-09-26,25.0,90,2010-11-30,1,0
14166,2,2,256.85,2010-03-23,2010-07-22,2010-09-01,2010-03-05,41,121,Repeat purchase days,,,90,2010-11-30,0,1
14167,2,2,371.29999999999995,2010-03-25,2010-06-07,2010-09-01,2010-03-05,86,74,Repeat purchase days,2010-09-01,0.0,90,2010-11-30,1,0
14168,1,1,238.4,2010-05-24,2010-05-24,2010-09-01,2010-03-05,100,0,One purchase day,2010-10-15,44.0,90,2010-11-30,1,0
14172,3,3,389.96999999999997,2010-03-07,2010-04-13,2010-09-01,2010-03-05,141,37,Repeat purchase days,,,90,2010-11-30,0,1
14173,1,1,111.56,2010-03-08,2010-03-08,2010-09-01,2010-03-05,177,0,One purchase day,2011-05-04,245.0,90,2010-11-30,0,1
14175,3,3,2260.5699999999997,2010-03-22,2010-07-07,2010-09-01,2010-03-05,56,107,Repeat purchase days,2010-09-01,0.0,90,2010-11-30,1,0
14177,2,4,254.81,2010-04-28,2010-05-09,2010-09-01,2010-03-05,115,11,Repeat purchase days,2010-10-07,36.0,90,2010-11-30,1,0
14180,3,3,157.3,2010-06-09,2010-07-15,2010-09-01,2010-03-05,48,36,Repeat purchase days,2010-09-02,1.0,90,2010-11-30,1,0
14181,1,1,216.1,2010-05-26,2010-05-26,2010-09-01,2010-03-05,98,0,One purchase day,2010-10-25,54.0,90,2010-11-30,1,0
14182,3,3,404.42,2010-04-22,2010-08-04,2010-09-01,2010-03-05,28,104,Repeat purchase days,2010-09-22,21.0,90,2010-11-30,1,0
14183,1,1,139.58,2010-08-15,2010-08-15,2010-09-01,2010-03-05,17,0,One purchase day,2010-10-24,53.0,90,2010-11-30,1,0
14186,4,4,1185.49,2010-03-05,2010-07-06,2010-09-01,2010-03-05,57,123,Repeat purchase days,2010-10-08,37.0,90,2010-11-30,1,0
14187,1,1,123.5,2010-08-23,2010-08-23,2010-09-01,2010-03-05,9,0,One purchase day,,,90,2010-11-30,0,1
14194,4,8,3303.6400000000003,2010-04-28,2010-08-02,2010-09-01,2010-03-05,30,96,Repeat purchase days,2010-09-05,4.0,90,2010-11-30,1,0
14195,2,3,1001.2,2010-03-15,2010-05-07,2010-09-01,2010-03-05,117,53,Repeat purchase days,2010-09-26,25.0,90,2010-11-30,1,0
14198,2,2,340.59000000000003,2010-06-16,2010-08-19,2010-09-01,2010-03-05,13,64,Repeat purchase days,2010-11-04,64.0,90,2010-11-30,1,0
14199,2,2,230.85,2010-06-27,2010-07-07,2010-09-01,2010-03-05,56,10,Repeat purchase days,2010-10-12,41.0,90,2010-11-30,1,0
14200,1,1,379.2,2010-04-01,2010-04-01,2010-09-01,2010-03-05,153,0,One purchase day,,,90,2010-11-30,0,1
14201,2,2,283.95,2010-04-30,2010-05-18,2010-09-01,2010-03-05,106,18,Repeat purchase days,2010-10-26,55.0,90,2010-11-30,1,0
14202,2,2,333.21000000000004,2010-03-25,2010-06-01,2010-09-01,2010-03-05,92,68,Repeat purchase days,2010-11-23,83.0,90,2010-11-30,1,0
14204,1,1,351.6,2010-06-21,2010-06-21,2010-09-01,2010-03-05,72,0,One purchase day,2010-10-13,42.0,90,2010-11-30,1,0
14205,4,4,949.65,2010-03-07,2010-07-18,2010-09-01,2010-03-05,45,133,Repeat purchase days,2010-09-10,9.0,90,2010-11-30,1,0
14208,1,1,415.31,2010-06-06,2010-06-06,2010-09-01,2010-03-05,87,0,One purchase day,2011-09-06,370.0,90,2010-11-30,0,1
14209,4,4,1374.3,2010-03-11,2010-08-06,2010-09-01,2010-03-05,26,148,Repeat purchase days,2010-09-13,12.0,90,2010-11-30,1,0
14210,7,8,2635.9700000000003,2010-03-16,2010-08-26,2010-09-01,2010-03-05,6,163,Repeat purchase days,2010-09-29,28.0,90,2010-11-30,1,0
14211,4,5,1151.2599999999998,2010-04-27,2010-07-30,2010-09-01,2010-03-05,33,94,Repeat purchase days,2010-10-24,53.0,90,2010-11-30,1,0
14215,1,1,201.5,2010-08-26,2010-08-26,2010-09-01,2010-03-05,6,0,One purchase day,2010-12-06,96.0,90,2010-11-30,0,1
14217,2,2,648.38,2010-06-30,2010-08-05,2010-09-01,2010-03-05,27,36,Repeat purchase days,2010-10-18,47.0,90,2010-11-30,1,0
14219,1,1,395.64,2010-08-03,2010-08-03,2010-09-01,2010-03-05,29,0,One purchase day,2010-10-26,55.0,90,2010-11-30,1,0
14220,2,2,882.5999999999999,2010-05-19,2010-05-21,2010-09-01,2010-03-05,103,2,Repeat purchase days,2010-12-16,106.0,90,2010-11-30,0,1
14221,6,7,2761.6000000000004,2010-04-06,2010-08-26,2010-09-01,2010-03-05,6,142,Repeat purchase days,2010-09-16,15.0,90,2010-11-30,1,0
14224,3,3,671.65,2010-06-13,2010-08-12,2010-09-01,2010-03-05,20,60,Repeat purchase days,2010-09-21,20.0,90,2010-11-30,1,0
14225,2,2,983.7,2010-05-18,2010-08-04,2010-09-01,2010-03-05,28,78,Repeat purchase days,2010-10-01,30.0,90,2010-11-30,1,0
14227,1,2,1575.15,2010-06-01,2010-06-01,2010-09-01,2010-03-05,92,0,One purchase day,2010-09-21,20.0,90,2010-11-30,1,0
14228,2,2,423.49,2010-06-11,2010-07-06,2010-09-01,2010-03-05,57,25,Repeat purchase days,2010-09-28,27.0,90,2010-11-30,1,0
14229,1,1,320.69,2010-08-25,2010-08-25,2010-09-01,2010-03-05,7,0,One purchase day,2010-09-27,26.0,90,2010-11-30,1,0
14230,1,1,475.5,2010-06-09,2010-06-09,2010-09-01,2010-03-05,84,0,One purchase day,2010-09-30,29.0,90,2010-11-30,1,0
14233,3,3,1319.45,2010-03-05,2010-08-31,2010-09-01,2010-03-05,1,179,Repeat purchase days,2011-01-26,147.0,90,2010-11-30,0,1
14235,3,4,1573.13,2010-03-30,2010-07-29,2010-09-01,2010-03-05,34,121,Repeat purchase days,2011-03-24,204.0,90,2010-11-30,0,1
14236,2,2,521.73,2010-07-22,2010-08-26,2010-09-01,2010-03-05,6,35,Repeat purchase days,2010-10-04,33.0,90,2010-11-30,1,0
14237,1,1,305.04,2010-04-28,2010-04-28,2010-09-01,2010-03-05,126,0,One purchase day,2010-12-01,91.0,90,2010-11-30,0,1
14239,4,4,769.6200000000001,2010-04-01,2010-08-13,2010-09-01,2010-03-05,19,134,Repeat purchase days,2010-10-04,33.0,90,2010-11-30,1,0
14243,1,1,2559.15,2010-08-20,2010-08-20,2010-09-01,2010-03-05,12,0,One purchase day,2010-09-12,11.0,90,2010-11-30,1,0
14247,2,2,328.18,2010-06-06,2010-07-04,2010-09-01,2010-03-05,59,28,Repeat purchase days,2010-09-19,18.0,90,2010-11-30,1,0
14248,1,1,311.98,2010-07-12,2010-07-12,2010-09-01,2010-03-05,51,0,One purchase day,2010-09-06,5.0,90,2010-11-30,1,0
14249,6,10,4771.261,2010-03-17,2010-08-23,2010-09-01,2010-03-05,9,159,Repeat purchase days,2010-10-25,54.0,90,2010-11-30,1,0
14253,2,2,363.40000000000003,2010-03-26,2010-08-03,2010-09-01,2010-03-05,29,130,Repeat purchase days,,,90,2010-11-30,0,1
14256,1,2,551.4300000000001,2010-08-05,2010-08-05,2010-09-01,2010-03-05,27,0,One purchase day,2010-12-10,100.0,90,2010-11-30,0,1
14257,1,1,656.38,2010-07-26,2010-07-26,2010-09-01,2010-03-05,37,0,One purchase day,2010-09-28,27.0,90,2010-11-30,1,0
14258,8,9,9759.7,2010-03-18,2010-08-25,2010-09-01,2010-03-05,7,160,Repeat purchase days,2010-09-30,29.0,90,2010-11-30,1,0
14260,2,3,824.28,2010-06-09,2010-08-25,2010-09-01,2010-03-05,7,77,Repeat purchase days,,,90,2010-11-30,0,1
14264,2,2,639.8399999999999,2010-04-07,2010-05-16,2010-09-01,2010-03-05,108,39,Repeat purchase days,2010-09-12,11.0,90,2010-11-30,1,0
14265,1,1,252.51999999999998,2010-04-06,2010-04-06,2010-09-01,2010-03-05,148,0,One purchase day,2010-09-01,0.0,90,2010-11-30,1,0
14268,1,1,354.85,2010-08-26,2010-08-26,2010-09-01,2010-03-05,6,0,One purchase day,,,90,2010-11-30,0,1
14272,2,2,482.85,2010-05-06,2010-05-26,2010-09-01,2010-03-05,98,20,Repeat purchase days,2011-03-30,210.0,90,2010-11-30,0,1
14275,3,3,376.08,2010-04-11,2010-06-27,2010-09-01,2010-03-05,66,77,Repeat purchase days,2010-09-29,28.0,90,2010-11-30,1,0
14276,1,2,338.7,2010-08-12,2010-08-12,2010-09-01,2010-03-05,20,0,One purchase day,2010-10-28,57.0,90,2010-11-30,1,0
14277,2,2,245.48000000000002,2010-05-10,2010-08-09,2010-09-01,2010-03-05,23,91,Repeat purchase days,2010-10-24,53.0,90,2010-11-30,1,0
14279,1,1,81.36,2010-07-07,2010-07-07,2010-09-01,2010-03-05,56,0,One purchase day,,,90,2010-11-30,0,1
14282,4,4,1411.4,2010-04-29,2010-06-28,2010-09-01,2010-03-05,65,60,Repeat purchase days,2010-09-08,7.0,90,2010-11-30,1,0
14283,3,3,487.45,2010-05-19,2010-08-19,2010-09-01,2010-03-05,13,92,Repeat purchase days,2010-09-02,1.0,90,2010-11-30,1,0
14285,2,2,946.5600000000001,2010-05-26,2010-07-14,2010-09-01,2010-03-05,49,49,Repeat purchase days,2011-06-16,288.0,90,2010-11-30,0,1
14286,1,2,1000.85,2010-03-10,2010-03-10,2010-09-01,2010-03-05,175,0,One purchase day,2010-10-31,60.0,90,2010-11-30,1,0
14290,1,1,511.53000000000003,2010-03-08,2010-03-08,2010-09-01,2010-03-05,177,0,One purchase day,2010-10-22,51.0,90,2010-11-30,1,0
14291,3,4,2119.8500000000004,2010-03-28,2010-07-30,2010-09-01,2010-03-05,33,124,Repeat purchase days,2010-09-20,19.0,90,2010-11-30,1,0
14292,3,4,1800.4799999999998,2010-03-19,2010-07-20,2010-09-01,2010-03-05,43,123,Repeat purchase days,2010-09-26,25.0,90,2010-11-30,1,0
14295,1,1,695.5500000000001,2010-06-28,2010-06-28,2010-09-01,2010-03-05,65,0,One purchase day,2010-09-27,26.0,90,2010-11-30,1,0
14296,1,1,168.25,2010-05-14,2010-05-14,2010-09-01,2010-03-05,110,0,One purchase day,2010-10-14,43.0,90,2010-11-30,1,0
14298,8,18,19769.34,2010-03-30,2010-08-24,2010-09-01,2010-03-05,8,147,Repeat purchase days,2010-09-02,1.0,90,2010-11-30,1,0
